topology,workload,advert,feature,seed,delivered,sent,alice_flood,alice_direct,radio_tx,radio_rx,collisions,ackpath_tx,total_flood_tx,total_direct_tx,probes_fired,wall_s,rc
grid_3x3,heavy,medium,passive,202,6,8,0,8,253,855,251,60,153,70,0,2.4043803215026855,0
grid_3x3,heavy,medium,passive_mp2,101,10,12,0,12,327,1111,272,100,186,91,0,2.0487942695617676,0
grid_3x3,heavy,medium,passive_mp2,202,6,8,0,8,261,852,262,60,153,70,0,1.8776400089263916,0
grid_3x3,heavy,medium,passive_mp3,101,10,12,0,12,339,1119,274,100,186,91,0,1.8742868900299072,0
grid_3x3,heavy,medium,passive_mp2,42,7,8,0,8,232,807,156,62,118,74,0,2.4618427753448486,0
grid_3x3,heavy,medium,passive_mp2,303,8,8,0,8,273,954,204,80,155,77,0,2.1314127445220947,0
grid_3x3,heavy,medium,passive_mp3,42,7,8,0,8,240,812,157,62,118,74,0,2.031236171722412,0
grid_3x3,heavy,medium,passive_mp3,202,6,8,0,8,269,855,267,60,153,70,0,1.8766288757324219,0
grid_3x3,heavy,medium,passive_mp3,404,8,8,0,8,262,875,202,80,139,75,0,1.9065117835998535,0
grid_3x3,heavy,medium,passive_mp4,42,7,8,0,8,247,803,172,61,117,74,0,1.920152187347412,0
grid_3x3,heavy,medium,passive_mp3,303,8,8,0,8,281,947,219,80,155,77,0,2.102959156036377,0
grid_3x3,heavy,medium,passive_mp2,404,8,8,0,8,254,875,194,80,139,75,0,2.7675814628601074,0
grid_3x3,heavy,medium,passive_mp4,202,7,8,0,8,289,921,263,70,162,72,0,1.9568772315979004,0
grid_3x3,heavy,medium,passive_mp4,101,12,12,0,12,383,1251,300,120,204,103,0,2.3781261444091797,0
grid_3x3,heavy,medium,passive_mp4,303,8,8,0,8,289,964,210,80,155,77,0,2.233626365661621,0
grid_3x3,heavy,medium,passive_mp4,404,8,8,0,8,270,888,199,80,139,75,0,1.9211781024932861,0
grid_3x3,heavy,medium,passive_c120,42,7,8,7,1,224,757,207,26,135,56,0,2.0276196002960205,0
grid_3x3,heavy,medium,passive_c120,101,10,12,9,3,307,1031,315,58,186,80,0,1.868243932723999,0
grid_3x3,heavy,medium,passive_c120,202,7,8,7,1,257,828,299,26,171,54,0,1.8585493564605713,0
grid_3x3,heavy,medium,passive_c120,303,8,8,5,3,281,973,257,66,182,63,0,1.8619449138641357,0
grid_3x3,heavy,medium,passive_c120,404,8,8,6,2,246,836,229,44,148,64,0,1.853367567062378,0
grid_3x3,heavy,medium,passive_c120_mp2,202,7,8,7,1,258,829,299,26,171,54,0,1.891427755355835,0
grid_3x3,heavy,medium,passive_c120_mp2,101,10,12,9,3,320,1053,338,68,195,80,0,2.0181052684783936,0
grid_3x3,heavy,medium,passive_c120_mp2,303,8,8,6,2,266,939,216,43,164,65,0,1.9107604026794434,0
grid_3x3,heavy,medium,passive_c120_mp2,42,7,8,7,1,225,758,207,26,135,56,0,2.386476516723633,0
grid_3x3,heavy,medium,passive_c120_mp3,42,7,8,7,1,226,760,206,26,135,56,0,1.8953392505645752,0
grid_3x3,heavy,medium,passive_c120_mp3,101,10,12,10,2,301,971,330,42,186,71,0,1.9939990043640137,0
grid_3x3,heavy,medium,passive_c120_mp3,202,7,8,6,2,271,891,280,42,171,63,0,1.9306201934814453,0
grid_3x3,heavy,medium,passive_c120_mp2,404,8,8,6,2,248,838,229,44,148,64,0,2.4482622146606445,0
grid_3x3,heavy,medium,passive_c120_mp3,404,8,8,6,2,250,842,227,44,148,64,0,1.901637077331543,0
grid_3x3,heavy,medium,passive_c120_mp3,303,8,8,6,2,279,955,242,54,173,66,0,2.5368645191192627,0
grid_5x5,light,medium,baseline,101,2,3,3,0,472,1853,812,2,305,145,0,4.166691064834595,0
grid_5x5,light,medium,baseline,303,3,3,3,0,542,2035,1030,3,371,147,0,4.168642520904541,0
grid_5x5,light,medium,passive,101,1,3,0,3,453,1787,770,26,280,152,0,4.1641809940338135,0
grid_5x5,light,medium,baseline,42,2,3,3,0,551,2073,1045,59,377,150,0,4.728430986404419,0
grid_5x5,light,medium,passive,202,1,3,0,3,461,1743,854,26,279,157,0,4.057820558547974,0
grid_5x5,light,medium,baseline,404,3,3,3,0,587,2244,1092,31,412,147,0,4.3612024784088135,0
grid_5x5,light,medium,passive,42,0,3,0,3,446,1716,798,0,277,149,0,4.635184288024902,0
grid_5x5,light,medium,passive,404,2,3,0,3,544,2128,959,52,362,156,0,4.19441556930542,0
grid_5x5,light,medium,passive_mp2,42,1,3,0,3,480,1831,859,26,302,154,0,4.209979295730591,0
grid_5x5,light,medium,passive_mp2,101,3,3,0,3,519,2051,866,78,330,163,0,4.278758525848389,0
grid_5x5,light,medium,baseline,202,3,3,3,0,503,1858,977,3,329,147,0,5.588663101196289,0
grid_5x5,light,medium,passive_mp2,202,1,3,0,3,463,1735,864,26,279,157,0,4.137356519699097,0
grid_5x5,light,medium,passive,303,1,3,0,3,498,1877,929,26,321,155,0,5.311472177505493,0
grid_5x5,light,medium,passive_mp2,303,1,3,0,3,501,1880,929,26,321,155,0,4.500263452529907,0
grid_5x5,light,medium,passive_mp2,404,2,3,0,3,547,2129,961,52,362,156,0,4.194788932800293,0
grid_5x5,light,medium,passive_mp3,42,1,3,0,3,483,1833,860,26,302,154,0,4.2408435344696045,0
grid_5x5,light,medium,passive_mp3,303,1,3,0,3,504,1883,929,26,321,155,0,4.076274633407593,0
grid_5x5,light,medium,passive_mp3,404,2,3,0,3,550,2130,963,52,362,156,0,4.096673965454102,0
grid_5x5,light,medium,passive_mp3,101,3,3,0,3,520,2029,880,76,328,163,0,4.295954942703247,0
grid_5x5,light,medium,passive_mp3,202,1,3,0,3,465,1743,858,26,279,157,0,4.234567403793335,0
grid_5x5,light,medium,passive_mp4,101,3,3,0,3,525,2065,860,78,330,163,0,4.197839736938477,0
grid_5x5,light,medium,passive_mp4,202,1,3,0,3,467,1739,864,26,279,157,0,4.185878276824951,0
